station_name,latitude,longitude
埃岱,29.026896,102.799551
城厢,30.83722566,104.3151619
城口,25.675152,117.500988
城固,33.14045278,107.3183861
城固北,33.186016,107.301397
城子坦,39.49386944,122.4730028
城西,19.979167,110.327778
城门,25.492203,117.457944
城阳,36.298571,120.359773
城隍庙,30.68168,104.077381
埔上,26.934351,117.769564
埔前,23.56583333,114.6147222
埭南,31.18288889,118.4329917
基太,25.3382156,117.3463834
堂邑,36.4960349,115.7633061
堅尼地道,22.2765,114.158
堡子湾,40.3345,113.28007
塔前,29.04638889,117.0963889
塔哈,47.5499,124.2251
塔城,46.6972686,82.9831159
塔尔根,52.24076111,124.7141333
塔尔气,47.98419617,121.1899857
塔山,40.8184233,120.9295976
塔岗,35.521025,114.108497
塔崖驿,39.4281822,115.0005249
塔拉哈尔,41.6564691,103.1683373
塔桥,31.46916667,118.4172222
塔河,52.33188,124.69066
塔源,51.44971188,124.2812622
塔石嘴,25.1276824,101.8523886
塔铺,35.23166667,114.11
塘厦所,22.8543013,114.0795524
塘口,21.32849261,110.3018867
塘坊,34.18189,117.24369
塘堡,25.04089,110.00842
塘头厦,22.7972,114.097
塘子,25.4355277,103.2571113
塘岗,33.74811,92.15772
塘库,25.6131,109.4841
塘沽,39.02666667,117.635
塘沽南,39.005765,117.670992
塘美,23.148728,113.637368
塘豹,26.20916667,109.6172222
塘雅,29.16,119.796667
塘雅所,29.154321,119.7699223
墙子路,40.42059708,117.2205582
增城,23.20727,113.79438
增城西,23.25333,113.646011
墟沟,34.7425,119.3813889
墨冲,26.0476761,107.4696628
墨江,23.43733111,101.7413381
墨池坝,30.2055677,104.6640868
墨玉,37.222336,79.730577
墩义堂,31.331259,115.499848
壮志,46.638279,124.842068
壶镇,28.836803,120.230846
复盛,29.65745833,106.7986528
夏坝,29.07611111,106.5069444
夏官营,35.953091,104.17682
夏官营客车所,35.971534,104.1536952
夏家桥,30.159588,120.331046
夏家河,39.0233,121.4888
夏店,36.50750833,112.9305806
夏拉哈马,43.15796,112.404031
夏普吐勒,43.165836,88.98416
夏格庄,36.65108056,120.4412861
夏畈,29.76475556,115.5458306
夏石,22.1214,106.90007
夏茂,26.5559817,117.6246479
夏邑县,34.4119,116.0246
外洋,26.603236,117.992141
外跨塘,31.341587,120.70422
多尔本毛道,40.5038415,105.7400061
大丰,27.882526,113.149505
大丰满,43.73032,126.683675
大丰西,33.17063663,120.3032263
大乌苏,51.789298,124.528514
大余,28.08024,115.57197
大保当,38.6621573,110.0324344
大元,22.4856306,108.349399
大关,27.83625436,103.9774164
大关冲,26.809798,106.727164
大兴,46.874657,123.743949
大兴机场,39.51249219,116.4107117
大兴沟,43.41007,129.65621
大冶,30.09694674,114.9608472
大冶北,30.12472222,114.9955556
大刘庄,33.05166667,114.0375
大厂,39.88330556,116.9163889
大厂县,39.95225,116.922
大口屯,39.6033,117.2582
大同,40.11888889,113.2963889
大同东,40.1114,113.354
大同南,40.043252,113.358014
大土,26.467926,106.824884
大坑口,24.53638889,113.595
大坝,38.024057,105.929938
大坡,27.81868723,109.877045
大城子,40.39273834,117.1102066
大埔,24.412524,116.57298
大堡,40.5512412,124.2453889
大堰村,29.50237,106.49526
大塔,23.645698,103.291844
大塘埠,25.23333333,114.91625
大头羊,37.7707317,95.4138994
大孤山,39.93395833,123.5806167
大安,45.480886,124.276826
大安北,45.514751,124.232486
大安西,45.52928,124.148528
大宗坪,27.3525413,109.0593187
大官亭,38.34,115.7566667
大官屯,41.854615,123.864606
大家洼,37.12749,118.95757
大寨,26.649584,106.699568
大屯,43.77666,125.15568
大山村,29.4157,106.5399
大山铺,29.4178,104.84803
大岗,28.17055556,116.1436111
大岭,24.5486108,109.1159619
大岭铺,32.920371,109.2449657
大平 (中国),36.53531389,112.8547306
大平房,41.433968,120.163826
大庄,23.58189,103.36201
大庆,46.5964,125.006
大庆东,46.5307,125.1161
大庆西,46.65508333,124.8796389
大庙,34.264001,117.365262
大庙屯所,36.6031423,116.9076267
大弯镇,30.85749776,104.2512365
大德,25.2175521,102.2071349
大成,41.82828611,123.3394861
大战场,37.42271,105.54192
大托铺,28.05805556,112.9552778
大扬气,51.00352491,124.1922916
大拟,22.2999343,108.5154141
大新,39.34716823,112.4865475
大方,27.210875,105.592153
大方南,27.1208647,105.5652995
大旧庄,25.1045233,101.8103101
大旺,23.25652778,112.8072222
大昆仑,36.585528,117.9064713
大明湖,36.68096111,117.0235667
大智门火车,30.5966,114.292
大朗,23.24602778,113.2320639
大朗镇,22.95704167,113.9437472
大木头沟,42.41034,118.8816029
大杖子,40.8495983,118.5433553
大杨树,49.74716,124.602648
大杨树东,49.70983641,124.6534413
大板,43.524338,118.633084
大板东,43.6248655,118.7443864
大林,43.71353,122.80273
大柴旦,37.8835335,95.3391087
大树塘,22.86021,103.8791
大树湾,40.492312,109.921635
大树里,40.72886111,99.98472222
大桥,43.3466931,128.3765218
大榄,23.181972,113.022312
大榆树,43.45960689,124.7345689
大槐,22.08597,112.24049
大横,26.781328,118.266596
大正路,36.693745,117.324291
大武口,39.02633611,106.3864278
大民屯,47.25416667,123.9558333
大汶口,35.95671762,117.0921806
大沙,23.25105677,112.7646083
大沙头,23.1203,113.277
大沙田,24.4257,103.06094
大沙田村,27.16192392,109.7841057
大河,36.2075,117.043
大河坝,28.322294,106.840346
大河沿,43.129346,88.795563
大河驿,37.83958333,102.6994444
大沽河所,36.2370924,120.1374629
大泉,41.2898,95.1878
大泉南,41.29468889,95.14199722
大洋,29.42055974,119.4829457
大洋洲,27.89472198,115.460556
大浦街,26.99186389,112.7737806
大海哨,25.48379,103.6737
大涧,39.47833333,114.2966667
大深,25.249796,117.601454
大渡口,29.470127,106.491596
大港,36.084472,120.321028
大港南,32.134831,119.673207
大湖,34.2474,117.28314
大湾子,25.9991611,101.8214744
大源,23.250366,113.349858
大源村,27.558007,117.256584
大溪沟,29.5661,106.561
大溪河,25.09251,110.0552
大满庄,38.110737,116.651865
大滩,32.78719,105.91949
大漠刘所,36.8103703,116.8764551
大灰厂,39.850315,116.121529
大灶火,36.5951673,94.0436554
大牛地,38.940396,109.4286383
大王庄所,35.5005978,117.1246838
大王滩,22.6139677,108.2798291
大理,25.5924853,100.2482137
大理东,25.5684252,100.3195008
大理北,25.6281047,100.2836744
大理洱海,25.63168,100.284
大田,23.267743,113.198086
大田北,25.7068642,117.8414933
大田山,23.6187498,103.0653083
大田边,25.22083266,104.7174137
大盘石,39.4254449,115.0803441
大石东,23.02158,113.31895
大石头,43.3029,128.495
大石头南,43.297925,128.4507972
大石寨,46.310323,121.376734
大石桥,40.643996,122.500703
大碶,29.87969444,121.8062778
大磴沟,39.193441,106.3463876
大福,30.447316,113.572402
大禾山,27.596255,117.156113
大程,34.655,109.1644444
大端河,24.70526,109.85624
大竹园,32.562347,108.722685
大箕铺,30.03833333,115.0183333
大箬,26.28972222,118.8694444
大红旗,41.871788,122.608086
大红门,39.827557,116.374357
大羊场,39.9781766,106.7617632
大良,49.210165,119.600735
大花岭,30.414026,114.30171
大花岭南,30.38612173,114.2804604
大英,30.577242,105.251409
大英东,30.56999722,105.2772639
大苴,25.33784,101.11001
大荔,34.8344696,109.922402
大营,39.28543,113.72618
大营子,41.461594,120.317145
大营村,24.9558128,102.9886696
大营镇,37.31722222,115.73
大葛村,37.67472222,115.7597222
大虎山,41.611241,122.143109
大许家,34.279393,117.552954
大足,29.4322188,105.7391686
大足南,29.42323889,105.7419528
大路,36.27736157,103.4235211
大路底,25.04543308,109.1772023
大路辛庄所,39.9514734,113.211185
大辛庄,36.2429251,113.0939772
大连,38.92150067,121.6277022
大连东,38.927379,121.620676
大连北,39.01591103,121.6024607
大连西,39.0091,121.5359
大通西,36.96596389,101.6718083
大邑,30.56292,103.533151
大郑庄所,36.8146524,116.9065188
大里堡,40.728823,111.3798103
大阳,41.1895667,124.5895958
大陆,47.29088889,130.28075
大陆号,41.20527778,113.2773611
大降坪,22.97194444,112.0294444
大雁,49.2296273,120.5454079
大雅河,41.1828425,125.1368603
大青沟,42.8495104,122.1806616
大龙,27.289486,109.024685
大龙哈,21.37861306,101.63273
大龙村,27.9879,109.7745
天义,41.592801,119.331228
天台山,29.143494,120.974014
天回镇,30.755273,104.089447
天堂,22.55521,112.0175
天堂围,22.740759,114.107385
天堂堡,29.46929,106.46833
天岗,43.9021761,126.9490358
天峻,37.191758,99.192358
天府,30.394398,104.149352
天府机场,30.3136,104.4415694
天柱山,30.65805,116.555462
天桥,40.813,124.5019
天桥岭,43.58435,129.62609
天桥沟,40.9819189,124.7329706
天水,34.5671032,105.8949248
天水南,34.550354,105.852027
天河东,23.12722222,113.4188889
天河机场,30.77027778,114.215
天河潭,26.42602,106.5675876
天河街,30.8243911,114.2071513
天津,39.13472222,117.2030556
天津临时客运,39.11833333,117.2436111
天津北,39.16464,117.20363
天津南,39.0558,117.055
天津西,39.15728889,117.15685
天涯,18.3123359,109.4430289
天涯所,18.3101215,109.4449253
天涯海角,18.3077792,109.334811
天湖,41.6425,94.5024
天祝,36.98014,103.13406
天祝西,36.9986217,103.1130972
天西,22.30555556,107.1758333
天谷四路,34.224824,108.831478
天镇,40.450729,114.06086
天门,30.69883889,113.2069
天门北,30.86780556,113.3107222
天门南,30.43068889,113.45025
天鹅湖,31.810273,117.2221298
天龙,26.3679233,106.1710199
太仓,31.513885,121.19225
太仓南,31.410855,121.148055
太仓港,31.62722617,121.0519413
太公,32.1065172,105.8246387
太原,37.8599,112.582
太原东,37.88461389,112.5801139
太原北,37.928765,112.559191
太原南,37.79138889,112.605
太和,30.125,103.8288889
太和东,33.157889,115.722653
太和北,33.224036,115.573185
太善村所,39.9632287,113.2391459
太姥山,27.3081,120.194
太子城,40.911749,115.441515
太山所,26.828137,112.6694488
太平川,44.397213,123.178705
太平庄,43.418116,121.858925
太平桥,45.79246,126.681566
太平里,25.48953056,113.0297194
太平镇,46.7742539,130.716827
太来庄,35.17691,118.113835
太洪,29.674012,106.894293
太湖,30.462043,116.29492
太湖南,30.41138889,116.3586111
太白,28.39722222,106.8494444
太要,34.50333333,110.3158333
太谷,37.4217,112.563
太谷东,37.453186,112.620375
太谷西,37.448046,112.502676
太阳升,45.937512,124.579913
太阳坪,26.70740269,109.7187786
太阳山,37.4512557,106.5636616
太阳村,24.3669056,109.2663205
太阳沟,51.32514258,124.3162412
头堡,42.96416389,93.19068056
头泉,38.052286,114.269033
头道桥,40.5896324,107.1452882
头道河所,43.1473758,88.7260795
头门港,28.75483,121.65728
夹江,29.7538309,103.5752622
夹沟,33.895437,117.048909
夹河寨,34.29155556,117.0591944
夹浦,31.09510684,119.9017992
奇峰塔,39.489198,115.225098
奇槎,23.09315575,113.1402284
奈曼,42.83921,120.67224
奈林皋,41.399988,120.06209
奉化,29.63027778,121.4602778
奉节,31.028479,109.369188
奎屯,44.402276,84.898137
奎屯东,44.37707118,85.01900477
奎屯西,44.4233752,84.8082197
奎山,45.2263473,130.4003046
奔牛,31.865726,119.808776
奥体中心,34.228419,117.282379
女儿河,41.064806,121.038512
好鲁库,42.9901524,116.7974983
如东,32.44805,121.1727028
如皋,32.385809,120.601761
如皋南,32.34671083,120.6241958
妈湾,22.49855556,113.8735833
妙西镇所,30.7974104,120.0167792
始兴,24.969,114.0706
姑家堡,40.91792,112.61257
姚千户屯,41.531861,123.618694
姚哥庄,36.357433,119.831759
姚安,25.36879,101.0625
姚官屯,38.386626,116.894267
姚家,44.774731,125.870371
姚家洲,27.644177,113.7582
姚家窝堡所,42.024963,122.6627317
姚村,35.665674,116.924423
姚渡,32.805759,105.494319
姜堰,32.536083,120.114276
姜家,46.008006,126.093215
姜家坡,36.579851,120.319972
姜桥,32.876886,117.359276
威信,27.823157,105.055854
威宁,41.34468,123.81403
威岭,46.8630424,129.5529017
威海,37.42561389,122.1378889
威海北,37.49498611,122.0430083
威海南海,37.0151064,121.9099381
威箐,25.5410511,104.5549806
威舍,25.280161,104.742753
威虎岭北,43.5588297,127.8372531
威远,29.5511385,104.7342089
娄山关,28.037028,106.896583
娄山关南,27.934311,106.925008
娄底,27.74266667,112.0005556
娄底东,27.75916667,112.0427778
娄底南,27.66584167,112.0090694
娄烦,38.07313889,111.8376111
娘娘庙,34.8060636,106.9383063
娘子关,37.96166667,113.8741667
婺源,29.2419,117.872
嫩江,49.17593646,125.2418283
子洲,37.610674,109.94779
子长,37.1530607,109.7478758
子陵,31.126785,112.219924
孔垄,29.88840833,115.9242333
孔家庄,40.75930278,114.7281833
孔庄,35.33138889,112.9581111
孔滩,29.1410966,104.6754985
孙吴,49.424226,127.316135
孙家,45.6936,126.6778
孙家埠,30.894743,118.869915
孙家沟所,41.2141065,119.7120336
孙村 (济南市),36.678417,117.30051
孙氏店,35.45553611,116.7018667
孙镇,34.97782222,109.7608556
孝南,37.1020462,111.8185843
孝子店,31.71484,114.038
孝感,30.9575,113.9238889
孝感东,30.9333329,113.9475419
孝感北,31.588216,114.216232
孝西,37.138086,111.767604
孟关,26.421664,106.7350459
孟塬,34.55583333,110.1358333
孟家岗,46.4208263,130.6523868
孟家湾,37.44745,104.93409
孟庄,34.587,113.8368
孟庙,33.62805556,114.0105556
孟津,34.797323,112.593981
孤家子,41.7325499,123.4822958
孤山,40.224916,113.3245
孤山口,39.649461,115.843863
孤山子,42.6146274,119.8486602
孤山川,39.0853561,110.8799903
孤店子,43.98177,126.36299
学堂湾,29.40095,106.53935
学士路 (长沙市),28.063091,112.895615
学庄,25.6984219,107.563279
学林路,23.4086,116.62499
学院区南,39.0778,117.694
宁东,38.107706,106.650495
宁东南,38.1079574,106.6506669
宁乡,28.29295705,112.5756353
宁乡西,28.29886,112.53086
宁化,26.246649,116.728201
宁县,35.4847941,107.9402554
宁国,30.637649,118.987246
宁国南,30.61365474,118.9352412
宁城,41.6132525,119.3135458
宁安,44.35722222,129.4552778
宁家,45.981416,122.164515
宁强,33.06363,106.31753
宁强南,32.822914,106.284511
宁德,26.67277778,119.5794444
宁德北,26.729002,119.603869
宁明,22.16111111,107.0597222
宁明东,22.30888889,107.1997222
宁村,22.5593987,108.3331221
宁武,39.005481,112.313199
宁波,29.86465556,121.53265
宁波东,29.862363,121.53692
宁波北,29.95194435,121.5216675
宁洱,23.051145,101.062956
宁海,29.3368,121.4200028
宁都,26.402717,115.969908
宁陵县,34.5755,115.3123
宇宙地,43.54777778,117.8589722
安亭,31.307227,121.173727
安亭北,31.31642,121.15386
安亭西,31.313657,121.150793
安仁,26.77239418,113.2519989
安化,28.037062,111.095497
安北,40.79185,96.188124
安匠,40.762119,117.722803
安口,25.03333333,113.4173417
安口南,35.199339,106.767842
安口窑,35.235623,106.808649
安吉,30.818318,119.605696
安国镇,35.6507,106.51514
安图,43.11335556,128.9025222
安图西,43.11103611,128.8876889
安塘,38.815171,111.701651
安多,32.25222,91.66583
安子沟,35.2403525,108.8705888
安定,39.6176,116.489
安家,45.0502,127.0614
安家庄,39.997242,115.954481
安富镇,29.34303,105.44699
安居,40.989051,112.378079
安州,31.46520265,104.234142
安平,41.1656709,123.4232517
安广,45.5670957,123.784031
安庆,30.55147222,117.0601389
安庆北,30.566944,117.003193
安庆沟,42.4039703,119.3239195
安庆西,30.67472222,116.8591667
安康,32.714709,109.012455
安康东,32.72247523,109.076779
安德,30.87666667,103.81
安次,39.236093,116.690942
安江东,27.343819,110.15745
安泽,36.1825,112.2313889
安洛,28.51941656,102.4947189
安济,26.581475,118.283908
安溪,25.060544,118.196331
安溪东,25.0642205,118.2503139
安福寺,30.513451,111.581814
安达,46.40059,125.316006
安邑,35.07343938,111.0334159
安阳,36.1046,114.334208
安阳东,36.083927,114.448108
安陆,31.25884444,113.6896944
安陆西,31.256994,113.647247
安靖,30.74,104.0341667
安顺,26.234166,105.939166
安顺西,26.2342,105.9392
安龙,25.0661807,105.2405342
宋,46.21972222,125.6347222
宋城路,34.785,114.2842
宋埠,31.08583333,114.7902778
宋町,33.84209444,116.8630222
完县,38.75194444,115.2247222
完工,49.185317,118.889667
宏克力,46.51517,129.85207
宏庆,33.843363,106.4234078
官亭,34.29388889,113.7661111
官厅,40.2509416,115.5830732
官厅西,40.25224,115.578685
官塘驿,29.77755897,114.0897644
官墩,27.191058,117.594505
官家,40.47547222,124.1770833
官庄,37.19638889,114.5011944
官桥北,22.98465,113.43929
官渡,32.1556,108.04796
官窑,23.2145047,113.0289925
官窑南,23.212822,113.072488
官高,40.225,116.3075
定兴,39.27222222,115.7983333
定南,24.77777778,115
定南南,24.74584,115.02516
定家沟所,36.42038,103.644805
定州,38.52944444,114.9672222
定州东,38.50765556,115.0690444
定江所,25.3706804,110.3178459
定襄,38.4782825,112.9542155
定西,35.592672,104.622309
定西北,35.606095,104.585535
定边,37.56138889,107.5730556
定远,32.575278,117.842751
定远东,32.57341944,117.838175
定陶,35.06527778,115.5902778
宜兴,31.31451667,119.8088806
宜兴北,31.4172497,119.8319223
宜兴西,31.34703,119.787333
宜君,35.41078333,109.1299639
宜城,31.71871389,112.1921333
宜城南,31.6319146,112.1782112
宜宾,28.73140071,104.6307308
宜宾东,28.801598,104.742253
宜宾南,28.7075195,104.5416467
宜宾西,28.726139,104.603649
宜州,24.481663,108.623057
宜昌,30.70416667,111.2933333
宜昌东,30.66107778,111.3650194
宜昌北,30.74841944,111.4693833
宜昌南,30.678,111.22314
宜春,27.791405,114.431476
宜春西,27.788843,114.38382
宜沟,35.80734722,114.3104722
宜耐,24.843489,103.597451
宜良,24.91671,103.13377
宜良北,24.98595994,103.188798
宝丰,33.856314,113.040663
宝丰所,33.8379714,113.0689442
宝华山,32.1515556,119.0501611
宝坻,39.6605,117.299
宝坻北,39.714034,117.329393
宝坻南,39.506647,117.368417
宝峰,24.5941366,102.5833276
宝幢,29.84113889,121.7155
宝应,33.21731,119.383124
宝拉格,41.7012371,113.1404633
宝日格,45.1602651,119.1089681
宝木吐,43.6272371,118.7655138
宝林,45.0264776,129.9700867
宝泉岭,47.4275149,130.5142008
宝清,46.3517158,132.1935151
宝秀,23.760461,102.4053521
宝老山,26.8159846,108.0404297
宝莲寺,36.00944444,114.3463889
宝鸡,34.3742,107.148
宝鸡东,34.370779,107.184401
宝鸡南,34.335637,107.22786
宝龙山,44.02919,122.734873
宣化,40.5961,115.05
宣化北,40.63123,115.042504
宣和,37.47806,105.43774
宣城,30.9475,118.774
宣威,26.21097222,104.1170833
宣汉,31.54463154,107.6541562
容县,22.8622,110.5271
容县南,22.814065,110.545761
容桂,22.75399,113.30695
宽沟,44.3931,131.0783
宽甸,40.718074,124.776182
宾州,45.7729786,127.4533796
宾西北,45.790068,127.1433913
宾阳,23.21666718,109.085556
宿州,33.64098417,116.9904611
宿州东,33.6766,117.246
宿州南,33.613467,117.006652
宿松,30.231711,116.098352
宿松东,30.15305556,116.1708333
宿迁,33.875413,118.276427
密云,40.350811,116.844702
密云北,40.39583333,116.8563889
密地,26.5842912,101.7406136
密山,45.54891944,131.8672167
密山西,45.5127908,131.8157034
密马龙,25.1708722,102.0199502
富县,36.00921667,109.38455
富县东,36.02095556,109.3924417
富县北,36.0432,109.4084056
富宁,23.677227,105.581891
富川,24.795,111.3568
富平,34.74459,109.16924
富平南,34.70792222,109.2059056
富庄子,39.841975,117.930061
富强堡,36.92441,103.14331
富拉尔基,47.2087,123.6403
富文,26.97198,117.742479
富海,47.864691,124.857339
富源,25.6815989,104.2693325
富源北,25.716387,104.268482
富用,25.88446667,109.5571778
富蕴,46.93374,89.50326
富裕,47.79482,124.45405
富锦,47.234818,132.039086
富阳,30.002637,119.987789
富阳西,30.04830412,119.856469
富顺,29.2124,105.03596
寒岭,41.1795246,123.5527433
寒葱沟,47.9687967,134.1504713
察尔汗,36.79944444,95.29861111
察汗诺,37.010092,98.829721
察素齐,40.70388889,111.1194444
寧縣,35.48427,107.94009
寨口,40.039008,116.00953
寨西店,38.46611111,114.8652778
寨隆,24.6448961,109.0921276
寮步,22.99203333,113.8463444
寸滩所,29.632778,106.5861257
对青山,45.929178,126.338686
对面泉,48.73334167,125.03295
寺后所,34.4135979,113.9149342
寺沟,34.9395394,108.9332397
寿县,32.594755,116.80042
寿昌,29.358586,119.231796
寿阳,37.88145278,113.1837722
封丘,35.22555556,114.4005556
封浜,31.25861111,121.2844444
射阳,33.683474,120.013804
将乐,26.69809722,117.4727056
将口,27.451138,118.073953
尉犁,41.3547077,86.3348713
小东,42.029347,122.323265
小中甸,27.56238,99.81346
小儿坪,28.500927,104.2625422
小关溪,27.9745577,103.954483
小北山所,35.496559,117.0694443
小南,43.94971389,125.3284722
小南垭,29.26705,106.433386
小南川,35.86037,94.346332
小南海,29.359748,106.431404
小南门,31.2192,121.494
小合隆,44.030862,125.263248
小哨,25.168891,102.991496
小唐庄,40.3905,116.819391
小商桥,33.70638889,113.9613889
小喜村,24.9856967,102.7847378
小团山所,24.9472592,102.8734317
小塘,23.09165,112.97406
小塘西,23.1059,112.95514
小姑家,43.8863219,127.2534317
小宋,36.1298603,113.0185913
小寨,33.12489,106.5291
小寺沟,40.8983654,118.6390276
小市,41.3087903,124.1171711
小平房,41.384346,119.735877
小康庄,37.01111111,114.4906389
小得江,25.03445758,104.5590409
小扬气,50.79432162,124.279915
小新街,25.3116635,103.2225645
小月旧,25.5882434,101.8324504
小李庄,34.655,113.7411111
小村,25.4836183,101.846583
小林,32.2723385,113.7345963
小柴旦,37.5884619,95.586326
小桥,36.63392,101.78563
小桥镇,26.940612,118.313513
小梁庄,33.0012856,115.8200437
小榄,22.65051111,113.2644861
小榆树,47.86973093,124.4967918
小水峪,40.452106,116.719329
小水铺,26.2995028,112.8260239
小江,25.02666389,114.9149528
小池口,29.81227222,116.0087778
小河口,24.32736,103.11154
小河沿,42.395873,119.5411626
小河镇,33.1143302,109.1519779
小泉东,41.1773,95.3674
小湾东,24.7140021,100.1440483
小溪河,32.857531,117.809269
小灶火,36.767475,93.5830074
小白,46.9679431,128.7074869
小碧所,26.5264429,106.7907212
小红门,39.831274,116.46565
小舟,25.291164,117.707533
小花果,32.6932889,110.4264848
小营,37.28097,118.08909
小董,22.2251828,108.6018708
小西庄,39.400883,114.623011
小路溪,25.2534603,102.1701419
小金口,23.15349167,114.4131583
小集,25.174528,117.527309
小雨谷,25.4682894,104.598037
小高,27.357782,102.2685785
小鸡街,26.0188497,104.0989693
小黑山,49.43544863,125.0986641
小龙潭,23.81212,103.19131
小龙门,27.80916667,110.1702778
尔赛河,28.403682,102.638909
尖山,28.24055556,112.8822222
尖峰,18.62315556,108.7492278
尖峰北,18.6885643,108.7168058
尚家,46.125683,125.873317
尚志,45.2063,127.9557
尚志南,45.1938285,127.9468262
尤溪,26.169927,118.136641
尧化门,32.14472222,118.8836111
尹地,25.6365318,101.8298862
尼勒克,43.965349,82.046636
尼日,29.204983,102.862251
尼木,29.3309559,90.2819201
尼波,28.343901,102.626742
尾亚,41.7875,94.3604
尾芽,24.851968,105.601262
居庸关,40.3,116.06
屏南,26.90062,119.1226
屏山,28.852234,104.358289
屏边,23.01679845,103.6357324
履坦,28.94960282,119.7888608
山东职业学院（云巴）,36.674123,117.319613
山丹,38.8125,101.0738889
山丹马场,38.0940962,101.204098
山南,29.24976,91.75593
山口,42.131973,94.123875
山场屯,43.545725,123.54233
山坡,30.10407749,114.3485278
山坡东,30.088475,114.3543222
山城镇,42.3763963,125.4265722
山塘 (云巴),28.101758,112.919562
山子背,24.72615278,113.621525
山市,44.576715,129.093933
山底岭,21.670687,110.738485
山河屯,44.712,127.2152
山海关,39.99916667,119.7615278
山湾子,42.35118,119.43585
山腰,22.52500611,104.00946
山阳,30.784208,121.363401
山阴,39.46555556,112.9342778
山阴南,39.491865,112.832034
山顶,22.2711,114.15
岐山,34.27532222,107.6081639
岑村,23.15983,113.37684
岑溪,22.906119,110.94371
岑溪东,22.892613,111.0409
岔江,25.06369655,104.650237
岔河,27.8853874,103.9165176
岔滩,28.718107,106.764068
岔路口,29.45151,106.55086
岗上所,38.9066608,112.7283221
岗嘎,29.32415,94.33757
岗秀,31.56573,91.92003
岚县,38.2507968,111.6382981
岚山西,35.18888,119.269851
岢岚,38.71805278,111.5745417
岩会,37.87901,113.73502
岩寺,29.838527,118.359623
岩山,49.7090809,121.2407606
岩泊渡,29.365111,110.977116
岩龙,24.47615,106.01965
岫岩,40.2814522,123.2695936
岭北,50.305907,121.754703
岭南,50.208571,121.779427
岭头,25.781542,117.477226
岭顶,50.284432,121.793298
岱岳,39.516652,112.818999
岳东村所,31.5472591,121.1625558
岳池,30.539551,106.4672936
岳阳,29.379221,113.114079
岳阳东,29.368852,113.202273
岳阳北,29.401068,113.153431
岳阳南,29.14763889,113.1193056
岷县,34.393177,104.067194
峙滩,29.6050364,117.2937381
峡山,36.522997,119.528017
峡江,27.60166667,115.3311111
峡阳,26.771523,118.000523
峦城,22.8095274,108.864523
峨山,24.19135135,102.3882504
峨桥,31.173491,118.266793
峨眉,29.587207,103.520165
峨眉山,29.57853611,103.4645278
峨边,29.260823,103.275234
峨边南,29.212054,103.260844
峰洞,25.5416938,107.5226125
峰高铺,29.430321,105.668803
峻德,47.19484,130.28323
崇仁,27.7771871,116.0537362
崇信,35.311292,106.892463
崇州,30.612477,103.680398
崇左,22.40638889,107.3540833
崇左南,22.35787222,107.3910306
崇礼,41.00585,115.31084
崔马庄所,36.5480438,116.8866147
崔黄口,39.519784,117.194612
崖州,18.37869167,109.1532222
崖州湾,18.3552096,109.1808671
崖州西,18.3768947,109.0806654
崮山,36.494421,116.860614
嵊州北,29.78462,120.80677
嵊州新昌,29.530036,120.815686
嵊州西,29.43872778,120.5998778
嵩明,25.242476,103.13556
嵯岗,49.255053,118.090923
巍山,25.2324,100.29316
川山坪,28.604444,113.043056
巡检司,23.9584232,103.1842321
巢北,31.97207778,117.7992722
巢湖,31.614931,117.891034
巢湖东,31.62024722,117.9202917
巢湖西,31.618014,117.853838
工贸,29.535102,106.559691
左岭,30.50257778,114.6052889
左权,37.06833333,113.3952778
左港,27.83111111,116.0969444
巨亭,33.0565206,106.0839272
巨各庄,40.365896,116.998058
巨野,35.37931944,116.0822306
巨野北,35.4477,116.0686222
巨鹿,37.284326,115.197208
巩义,34.7611,112.9755
巩义东,34.78777778,113.0530556
巩义南,34.671667,112.910556
巫山,31.131755,109.914738
巴东,31.161365,110.367325
巴中,31.876228,106.761186
巴中东,31.8423656,106.8700052
巴中西,31.7661835,106.6522712
巴南,29.39604056,106.7518294
巴图塔,39.48292571,110.0775586
巴图营,41.46842,120.72129
巴山,32.25933,108.11259
巴彦淖尔,40.73401,107.40436
巴彦郭勒,42.1899833,112.9753625
巴彦高勒,40.3329726,107.0215955
巴日图,43.2628156,119.2383206
巴林,48.31374914,122.3269168
巴楚,39.8358,78.547375
巴河所,30.5470801,115.0557748
布列开,43.898523,81.7923866
布强格,33.251958,91.863489
布海,44.381052,125.622295
布玛德,33.44437,91.93143
师宗,24.82866294,104.0170453
师庄,26.0953514,101.838261
带岭,47.0209,129.0137
常山,28.92583333,118.5558333
常州,31.78666667,119.9669444
常州北,31.856291,119.949996
常平,22.98611111,114.0013889
常平东,22.96508,114.03539
常平南,22.97528056,113.9979444
常庄,36.323397,117.889785
常德,29.074993,111.689624
常村,36.433565,113.319301
常熟,31.699187,120.776065
帽儿山,45.275074,127.5147973
帽儿山西,45.27779,127.47128
帽峰山,23.3137,113.36497
干塘,37.4548,104.5213
平东所,32.1250258,120.7843729
平义分,40.28,116.52
平关,25.6515675,104.3479105
平凉,35.551,106.7035
平凉南,35.48427,106.82292
平南,37.94138889,114.4991667
平南南,23.420037,110.427313
平原,37.16887,116.43406
平原东,37.215987,116.577606
平原堡,39.0788206,100.3489682
平台,45.71668889,122.6543889
平坊,40.891911,117.241359
平坝,26.3903022,106.2976842
